pic_name,Name,R.A.,Decl.,epoch,rms,V_peak,V_peak_err,FWHM,FWHM_err,T_peak,Area,Area_err,6.7GHz_CH3OH_maser?,RRLs?,distance_bayesian,distance_bayesian_err,d_kin
J225320.71,G109.684+2.520,22 53 20.70,62 18 54.2,20170305,0.058273483,-8.483499767,0.050700899,1.82680359,0.119392687,-0.494436899,-0.961468235,0.054419864,,,0.79,0.09,1.177707712
J225354.19,G109.696+2.397,22 53 54.20,62 12 33.1,20160118,0.028012315,-9.119946844,0.065274188,1.564509879,0.153710502,-0.152121303,-0.253338128,0.021556089,,,0.79,0.09,1.235719276
J225341.01,G109.813+2.697,22 53 41.00,62 31 49.7,20160118,0.033606272,-9.174728089,0.035270215,2.253327129,0.083055839,-0.415706581,-0.997110651,0.031828637,,,0.79,0.09,1.236874458
J225558.83,G109.839+2.134,22 55 58.80,62 02 02.5,20170405,0.034214053,-10.25130626,0.076755803,3.562176537,0.180747912,-0.252869316,-0.958834787,0.042132947,,,0.79,0.09,1.333342531
J225615.79,G109.868+2.119,22 56 15.80,62 01 59.4,20160118,0.029351581,-10.43755091,0.056779289,4.205447907,0.133706345,-0.351031252,-1.57141267,0.043266632,,,0.79,0.09,1.349085158
J225615.8,G109.871+2.111,22 56 18.57,62 01 39.4,20161224,0.025577677,-10.59959818,0.055680631,4.684747127,0.131119177,-0.353126148,-1.76095493,0.042683469,,,0.79,0.09,1.363644974
J230524.04,G109.997-0.282,23 05 24.05,59 53 58.8,20160803,0.036893919,-51.85056674,0.035477534,2.292288622,0.08354404,-0.446090052,-1.088489007,0.034355597,,,2.78,0.24,4.994945807
J230451.93,G110.081+0.081,23 04 51.93,60 15 57.5,20160806,0.037057698,-51.62607028,0.067973423,2.784491119,0.160066777,-0.278160737,-0.824468137,0.041044486,,H,2.73,0.21,4.96918768
J230525.11,G110.093-0.064,23 05 25.11,60 08 16.1,20160806,0.044201989,-52.41852506,0.058878194,2.885664854,0.138648934,-0.343746058,-1.05588307,0.043936425,,,2.73,0.2,5.042978192
J230511.35,G110.127+0.085,23 05 11.36,60 17 16.9,20160806,0.044645857,-51.27217627,0.086958332,2.987800512,0.204773268,-0.238576611,-0.758772657,0.045035531,,,2.73,0.21,4.933569483
J230512.06,G110.146+0.125,23 05 12.06,60 19 58.2,20160806,0.03575838,-51.30253292,0.132263748,3.51199582,0.311460434,-0.148806322,-0.556298107,0.04272609,,,2.73,0.21,4.935374612
J221408.71,G110.318+11.334,22 14 08.70,70 15 05.1,20160415,0.035587989,-4.847487566,0.046083605,1.315543952,0.108519682,-0.264100618,-0.369834132,0.026420071,,,0.8,0.1,0.838788862
J230232.22,G110.495+1.717,23 02 32.22,61 55 47.8,20160806,0.042857662,-9.722024402,0.084423973,1.86390633,0.198805251,-0.196736594,-0.390338548,0.036055752,,,0.78,0.08,1.261189975
J230247.42,G110.512+1.682,23 02 47.43,61 54 20.2,20160806,0.049543515,-9.475396645,0.073666176,2.077325699,0.173472322,-0.290704104,-0.642817908,0.046489372,,,0.78,0.08,1.238320803
J230944.82,G110.548-0.375,23 09 44.83,60 01 45.0,20160807,0.044802085,-49.77676981,0.25795861,8.837723211,0.67818032,-0.17460324,-1.642573847,0.102081477,,,2.74,0.2,4.771758073
J230944.82,G110.548-0.375,23 09 44.83,60 01 45.0,20160807,0.044802085,-42.35603943,0.227738747,2.81917616,0.585326303,-0.097850428,-0.29364131,0.068613286,,,3.4,0.17,4.096819679
J222802.91,G110.653+9.641,22 28 02.90,69 01 16.8,20170220,0.04577598,-4.45702174,0.028943738,1.612403577,0.068157975,-0.601291602,-1.0320271,0.037779436,,,0.79,0.1,0.786162021
J230913.03,G110.792+0.385,23 09 13.04,60 49 26.1,20160807,0.03995816,-51.92891938,0.076582841,1.168882375,0.180340588,-0.167049197,-0.207848748,0.027769861,,,2.71,0.15,4.960016062
J230338.27,G110.833+2.161,23 03 38.30,62 28 22.9,20160118,0.047257222,-10.59746044,0.089639336,2.002970602,0.211086616,-0.239928059,-0.51154969,0.04668605,,,0.79,0.09,1.328151466
J231834.39,G110.840-2.736,23 18 34.40,57 56 20.5,20160118,0.03148802,-32.06033183,0.116811153,2.578479921,0.275071992,-0.126392084,-0.346909217,0.032048541,,,3.5,0.18,3.184249959
J230534.62,G111.045+2.088,23 05 34.60,62 29 27.9,20160118,0.032873992,-10.01750869,0.029601511,2.365839732,0.069706927,-0.513615299,-1.293467386,0.03300432,,,0.78,0.08,1.268984758
J230604.83,G111.122+2.121,23 06 04.80,62 33 05.7,20160118,0.029413037,-9.736596198,0.024861586,2.196842225,0.058545146,-0.526147955,-1.230379154,0.028396408,,,0.78,0.08,1.24135851
J230641.23,G111.186+2.091,23 06 41.20,62 32 58.4,20160118,0.058493119,-9.401903726,0.045134203,1.928432515,0.106283988,-0.50071921,-1.027852766,0.049058767,,,0.78,0.08,1.209347282
J230743.43,G111.298+2.050,23 07 43.40,62 33 19.1,20170325,0.0470035,-9.599120958,0.101203532,2.096155141,0.238318489,-0.216115167,-0.482215181,0.047478867,,,0.78,0.08,1.223188911
J230818.23,G111.324+1.938,23 08 18.24,62 27 45.3,20160807,0.036418162,-10.13677371,0.035691176,1.58978177,0.084047138,-0.397036815,-0.671893594,0.030761377,,,0.78,0.08,1.269974778
J231229.61,G111.371+0.756,23 12 29.62,61 23 13.8,20160807,0.039217699,-54.50345255,0.076450568,5.182682619,0.180029129,-0.353049709,-1.947702768,0.058591497,,,2.69,0.13,5.17583329
J231241.78,G111.376+0.703,23 12 41.79,61 20 22.7,20160807,0.040973905,-54.59243892,0.124071062,5.390709982,0.292167943,-0.233613096,-1.340526371,0.062921719,,,2.69,0.13,5.184043774
J231229.34,G111.385+0.793,23 12 29.34,61 25 34.4,20160814,0.032172438,-55.83849667,0.050108202,5.295320151,0.117996978,-0.463572844,-2.613018111,0.05042474,,,2.69,0.13,5.303765045
J232417.79,G111.658-2.699,23 24 17.80,58 15 10.3,20160629,0.054755107,-38.89620877,0.078800834,2.555086062,0.185563636,-0.332403601,-0.904072924,0.056860077,,,3.53,0.21,3.738424057
J205706.74,G111.666+20.223,20 57 06.70,77 35 44.4,20160605,0.036960226,-8.276447938,0.020089336,1.121142014,0.048474942,-0.643763097,-0.768278917,0.028309238,,,0.61,0.18,1.194134007
J205706.74,G111.666+20.223,20 57 06.70,77 35 44.4,20160605,0.036960226,-6.763410018,0.044029154,0.470453743,0.10425205,-0.191367436,-0.095833462,0.018477586,,,0.6,0.18,1.045094231
J232330.46,G111.740-2.157,23 23 30.50,58 47 26.6,20170405,0.220264912,-46.85805255,0.028629614,3.351061943,0.067943191,-5.89487157,-21.02756642,0.4325416,,,2.81,0.22,4.446393715
J232330.46,G111.740-2.157,23 23 30.50,58 47 26.6,20170405,0.220264912,-39.53598595,0.13945494,7.175895037,0.286844375,-2.568322306,-19.61813919,0.751365264,,,3.49,0.22,3.788765226
J232330.46,G111.740-2.157,23 23 30.50,58 47 26.6,20170405,0.220264912,-36.50416423,0.040224015,1.603206224,0.115802817,-2.65232777,-4.526356879,0.411695251,,,3.53,0.18,3.52271753
J232330.46,G111.740-2.157,23 23 30.50,58 47 26.6,20170405,0.220264912,-1.459543187,0.0174154,0.893565553,0.042684703,-5.099867601,-4.850846477,0.202256692,,,0.74,0.09,0.464868211
J232330.46,G111.740-2.157,23 23 30.50,58 47 26.6,20170405,0.220264912,0.000934302,0.023262457,1.080633146,0.059578337,-4.148407387,-4.771906149,0.21831325,,,0.74,0.09,0.324122175
J232325.30,G111.744-2.113,23 23 25.30,58 50 01.6,20170405,0.320187896,-46.86344039,0.074739141,2.761851405,0.178482658,-2.710474264,-7.968522566,0.499515118,,,2.83,0.24,4.446526508
J232325.30,G111.744-2.113,23 23 25.30,58 50 01.6,20170405,0.320187896,-39.90480813,0.108443434,6.447790731,0.273330445,-4.527045435,-31.07119789,1.198331878,,,3.48,0.22,3.821014156
J232325.30,G111.744-2.113,23 23 25.30,58 50 01.6,20170405,0.320187896,-36.28825414,0.077671381,1.689083914,0.254824764,-1.915781453,-3.444525471,0.738865036,,,3.52,0.18,3.503562734
J232325.30,G111.744-2.113,23 23 25.30,58 50 01.6,20170405,0.320187896,-1.398295787,0.015632834,0.862642419,0.039224778,-7.510674808,-6.896710227,0.265177386,,,0.74,0.09,0.458945045
J232325.30,G111.744-2.113,23 23 25.30,58 50 01.6,20170405,0.320187896,-0.068836696,0.024268006,0.890560922,0.061304153,-4.905406437,-4.650191532,0.268735389,,,0.74,0.09,0.330855616
J233429.34,G113.701-0.620,23 34 29.35,60 51 54.9,20160704,0.049617823,-42.24964007,0.155686219,4.397308857,0.366616692,-0.214503973,-1.004048106,0.072496667,,,2.81,0.23,3.936610785
J233416.39,G113.796-0.220,23 34 16.40,61 16 32.9,20160704,0.059863128,-38.88360641,0.096832218,2.166104776,0.228024722,-0.250692137,-0.578032667,0.052697138,,,2.81,0.26,3.633938072
J233928.98,G114.251-0.905,23 39 28.99,60 44 54.3,20160704,0.048775297,-30.94062738,0.095337018,3.096949124,0.224503763,-0.286622814,-0.944880827,0.059319489,,,2.79,0.37,2.929129405
J223523.46,G114.486+14.693,22 35 23.50,75 17 07.8,20170220,0.046684097,-4.834728212,0.033838375,1.720540073,0.07968408,-0.658940007,-1.206821055,0.048404268,,,0.77,0.08,0.754671385
J223855.69,G114.634+14.493,22 38 55.70,75 11 07.9,20170220,0.046809174,-4.055444885,0.026882304,1.79246444,0.063303621,-0.785374576,-1.498509832,0.045832102,,,0.77,0.08,0.679381401
J232546.38,G117.124+12.396,23 25 46.40,74 17 38.7,20160406,0.058529753,3.777257011,0.036708903,1.100193288,0.086443725,-0.511116329,-0.598578284,0.040730509,,,0.7,0.05,
J000359.83,G118.604+6.113,00 03 59.80,68 35 05.8,20161224,0.031904731,-10.0952806,0.056765763,1.71948606,0.148957282,-0.280749274,-0.51386556,0.036041111,,,0.72,0.06,1.086501125
J000359.83,G118.604+6.113,00 03 59.80,68 35 05.8,20161224,0.031904731,-8.36530831,0.07000328,0.717287497,0.168019241,-0.14400616,-0.109952863,0.025632267,,,0.72,0.06,0.945703128
J001527.85,G118.617-1.331,00 15 27.85,61 14 19.4,20160831,0.034824785,-39.30998558,0.149526659,2.825870882,0.352111891,-0.123546782,-0.371634449,0.040105642,,,2.67,0.36,3.50959161
J001554.58,G119.296+3.166,00 15 54.60,65 47 11.0,20160305,0.067624278,-4.382136083,0.047661535,1.635417683,0.112235461,-0.28675322,-0.499193824,0.029669075,,,0.7,0.04,0.607128079
J002441.85,G120.195+3.089,00 24 41.90,65 49 08.5,20160402,0.072087318,-19.46296053,0.059662523,2.406939831,0.14049591,-0.6048039,-1.549572952,0.078333735,,,1.75,1.16,1.800752836
J002929.28,G120.653+2.688,00 29 29.30,65 27 46.0,20160206,0.027357563,-17.22809659,0.040771601,2.283877922,0.096010742,-0.308244405,-0.749376896,0.027281813,,,1.88,1.15,1.610294679
J002932.58,G120.655+2.645,00 29 32.60,65 25 10.1,20160206,0.025512382,-18.05920505,0.040296715,1.695359466,0.094892459,-0.230969035,-0.416819248,0.020204133,,,1.76,1.15,1.67689014
J003015.03,G120.729+2.635,00 30 15.00,65 24 59.3,20170320,0.038815767,-17.666115,0.047015256,2.273434296,0.110713574,-0.338923743,-0.820194046,0.03459134,,,1.83,1.15,1.643834654
J003704.53,G121.329+0.639,00 37 04.54,63 27 58.1,20160805,0.040719125,-17.21470249,0.032061749,2.349327936,0.075500404,-0.540213868,-1.350957176,0.037598819,,,1.69,1.18,1.593598576
J003712.92,G121.378+1.243,00 37 12.92,64 04 19.7,20160805,0.038253844,-28.77269019,0.094396538,2.538450006,0.22228908,-0.197996979,-0.535006906,0.04057158,,,2.4,0.92,2.537083069
J003629.92,G121.417+3.270,00 36 29.90,66 05 53.5,20160305,0.029990653,-5.309150118,0.063797355,1.965069734,0.150232793,-0.227081134,-0.474997399,0.031449722,,,0.7,0.04,0.654841205
J003818.50,G121.448+0.272,00 38 18.51,63 06 22.1,20160805,0.039689425,-16.73968489,0.064668177,1.921729947,0.152283441,-0.246634358,-0.504519718,0.034623289,,,1.71,1.18,1.5533902
J003658.67,G121.494+3.774,00 36 58.70,66 36 18.0,20160305,0.060171749,-103.095599,0.005438005,0.421569923,0.012826617,-2.446647258,-1.097926301,0.028897724,,,10.3,0.64,11.8253269
J004627.00,G122.223-7.221,00 46 27.00,55 38 37.7,20160305,0.032921199,-37.04892186,0.084882868,2.085713709,0.199885873,-0.167553591,-0.371998036,0.030874026,,,2.52,0.36,3.274994131
J005217.18,G123.050-6.310,00 52 17.20,56 33 42.6,20161028,0.03578962,-31.01494701,0.114080599,3.069258971,0.268641965,-0.173013097,-0.565255405,0.042846162,Y,H,2.53,0.33,2.723029864
J005217.2,G123.069-6.307,00 52 25.79,56 33 53.4,20161224,0.025759747,-30.8302974,0.102621159,4.061785724,0.241656777,-0.14982077,-0.647770616,0.033374335,,,2.53,0.33,2.706810025
J010055.41,G124.015-0.027,01 00 55.42,62 49 29.5,20160805,0.038519096,-44.26098551,0.104607968,2.062279812,0.246335395,-0.15280877,-0.335450219,0.034701835,,,2.45,0.27,3.877126287
J010630.79,G124.507+2.485,01 06 30.80,65 18 39.8,20160306,0.046427161,-11.50886312,0.045708329,0.490762184,0.107644298,-0.182836734,-0.095513939,0.018143336,,,0.68,2.89,1.098639059
J012624.40,G126.245+5.095,01 26 24.40,67 44 31.0,20160307,0.033342727,-12.4201106,0.030747751,0.842268713,0.072406144,-0.287964316,-0.258179379,0.019221166,,,0.83,0.71,1.156081592
J012249.23,G126.562-0.288,01 22 49.24,62 21 45.6,20160816,0.036195483,-8.031230656,0.080478741,2.026612351,0.189514847,-0.22158974,-0.478027128,0.038713992,,,0.64,0.19,0.809808598
J012254.24,G126.585-0.395,01 22 54.24,62 15 11.1,20160816,0.038267162,-7.931094222,0.056224117,1.755280109,0.132399001,-0.274128276,-0.512191628,0.033458272,,,0.57,0.15,0.802036363
J012259.95,G126.645-0.786,01 22 59.95,61 51 30.3,20160816,0.040949278,-13.31542335,0.066894498,2.653129165,0.157526079,-0.300020454,-0.847308314,0.043568853,,H,1.28,1.12,1.214227028
J012313.17,G126.680-0.860,01 23 13.18,61 46 47.5,20160818,0.031113978,-13.17374069,0.078661357,3.039303943,0.185235191,-0.212533642,-0.687597087,0.036291683,,,1.29,1.16,1.202950541
J012333.12,G126.715-0.822,01 23 33.13,61 48 48.8,20160818,0.033010818,-13.73303394,0.035984894,2.356650426,0.084738797,-0.450405793,-1.129877457,0.035184166,,,1.34,1.1,1.245998087
J013652.56,G127.700+2.618,01 36 52.60,65 04 06.5,20160307,0.028662674,-10.56881172,0.102998455,1.755697197,0.242545251,-0.116222629,-0.217206352,0.025988216,,,0.99,1.77,0.995287469
J014305.33,G128.940-0.196,01 43 05.34,62 04 19.5,20160818,0.034424379,-14.69793192,0.033842605,1.050135069,0.07969404,-0.349443662,-0.390620057,0.025671784,,,1.37,0.98,1.303550183
J023042.37,G130.107+11.578,02 30 42.40,73 03 05.2,20170111,0.039153118,-14.72014726,0.049160609,1.7573371,0.115765544,-0.3142767,-0.587894602,0.033539425,,,0.58,0.14,1.344732894
J022820.76,G130.122+11.078,02 28 20.80,72 35 00.6,20170111,0.035311125,-14.48242995,0.04631643,1.035287035,0.109067948,-0.234051885,-0.257931943,0.02353212,,,0.58,0.14,1.32149299
J022943.58,G130.162+11.256,02 29 43.60,72 43 58.7,20170111,0.096374772,-14.30151599,0.057722272,1.042951523,0.13592692,-0.563999725,-0.626145444,0.070672868,,,0.58,0.13,1.308035629
J023231.92,G130.394+11.251,02 32 31.90,72 38 28.1,20170111,0.030714646,-15.46315455,0.054707524,2.105197426,0.128827663,-0.256003956,-0.573682652,0.030402253,,,1.15,0.81,1.401302851
J023302.41,G130.396+11.343,02 33 02.40,72 43 31.7,20170111,0.054480456,-15.74301941,0.060248183,1.566086298,0.141875047,-0.333336927,-0.555688395,0.04359537,,,1.17,0.8,1.424904396
J015702.17,G130.448+0.491,01 57 02.18,62 24 04.4,20160818,0.03923475,-11.12889232,0.073646923,1.165552128,0.173426985,-0.184444756,-0.228839096,0.029488847,,,0.93,0.03,1.01910632
J021811.19,G132.955+0.734,02 18 11.19,61 54 20.5,20160818,0.03603331,-41.97587197,0.048085577,1.727020772,0.113234009,-0.309770079,-0.569467885,0.032334598,,,1.96,0.04,3.756850784
J025337.48,G133.429+8.918,02 53 37.50,69 15 39.1,20160402,0.046473641,-10.69926197,0.051750751,1.331132748,0.121864924,-0.284633409,-0.403310429,0.031976574,,,0.61,0.08,0.996740893
J025432.78,G133.440+9.073,02 54 32.80,69 23 34.4,20160402,0.107983597,-15.7040294,0.117099407,3.250019411,0.275750787,-0.481892563,-1.667125862,0.122495788,,,1.18,0.73,1.399820722
J025430.92,G133.461+9.027,02 54 30.90,69 20 34.9,20160402,0.057879671,-16.12852517,0.036536407,2.863320885,0.086037524,-0.848903787,-2.587382892,0.067330411,,,1.22,0.72,1.434402462
J025509.52,G133.478+9.118,02 55 09.50,69 24 59.4,20160318,0.054505244,-16.64105301,0.064620414,2.760559053,0.152170968,-0.388778424,-1.142434755,0.054536605,,,1.25,0.71,1.477338497
J025429.60,G133.482+8.984,02 54 29.60,69 17 42.3,20160402,0.074745454,-15.39875386,0.065982288,2.816864235,0.155377967,-0.548592493,-1.644932138,0.078576079,,,1.16,0.74,1.37425704
J022051.86,G133.510+0.122,02 20 51.87,61 08 39.0,20160818,0.041350216,-48.95107922,0.074263881,1.395689633,0.174879809,-0.19964434,-0.296604724,0.032186869,,,1.96,0.04,4.544292451
J022108.52,G133.556+0.092,02 21 08.53,61 05 58.4,20160818,0.037281726,-49.52544556,0.090388768,1.771469822,0.212851399,-0.168950991,-0.318586018,0.033150617,,,1.96,0.04,4.613353474
J025549.75,G133.602+9.011,02 55 49.80,69 15 52.6,20160318,0.04924899,-14.32649105,0.100497163,1.731718022,0.236661522,-0.178327582,-0.328721347,0.038905404,,,0.59,0.12,1.28711717
J025549.75,G133.602+9.011,02 55 49.80,69 15 52.6,20160318,0.04924899,-9.674332525,0.108192416,1.735292895,0.254783139,-0.165815925,-0.306288886,0.038945672,,,0.57,0.14,0.916341389
J025549.75,G133.602+9.011,02 55 49.80,69 15 52.6,20160318,0.04924899,-3.731162104,0.026575927,0.782475443,0.062582152,-0.453339892,-0.377595547,0.02615312,,,0.55,0.13,0.460335537
J022144.66,G133.625+0.116,02 21 44.66,61 05 54.5,20160818,0.0404419,-49.74471378,0.073142434,1.931804835,0.172238983,-0.226229016,-0.465204348,0.035921363,,,1.96,0.04,4.642477274
J022510.17,G133.690+1.113,02 25 10.18,62 00 40.0,20160729,0.044987533,-41.09326583,0.163253631,3.101553472,0.384436761,-0.141203665,-0.466184094,0.050037861,,H,1.96,0.04,3.687382466
J022539.71,G133.716+1.207,02 25 39.71,62 05 24.1,20160729,0.088622309,-39.53217772,0.026275825,3.566892587,0.061875457,-3.368119389,-12.78820881,0.192116761,,H,1.96,0.04,3.526270572
J022539.71,G133.716+1.207,02 25 39.71,62 05 24.1,20160729,0.088622309,-21.12289669,0.081660142,0.994866272,0.192296855,-0.572496429,-0.606275055,0.101473683,,H,1.95,0.67,1.816608345
J022527.87,G133.718+1.137,02 25 27.88,62 01 22.8,20160729,0.064779148,-40.99220441,0.214259306,2.479524152,0.557841849,-0.16853739,-0.444832815,0.081829008,Y,H,1.96,0.04,3.677720375
J022527.87,G133.718+1.137,02 25 27.88,62 01 22.8,20160729,0.064779148,-38.34624345,0.194243678,1.390996621,0.452269194,-0.138290762,-0.204762987,0.066844293,,H,1.96,0.04,3.405069466
J022527.87,G133.718+1.137,02 25 27.88,62 01 22.8,20160729,0.064779148,-22.26215048,0.101693604,1.915354018,0.23947253,-0.25226718,-0.514330193,0.055689946,,H,1.99,0.66,1.913136474
J022405.12,G133.725+0.658,02 24 05.12,61 34 21.3,20160729,0.040454991,-42.33579604,0.162827618,4.619071482,0.383433571,-0.150156756,-0.738298133,0.053077147,,,1.96,0.04,3.818974626
J022554.07,G133.750+1.198,02 25 54.08,62 04 09.4,20160729,0.056962848,-39.40169539,0.029006826,3.607848981,0.068306538,-1.791651893,-6.880724881,0.112817621,,H,1.96,0.04,3.513782784
J022554.07,G133.750+1.198,02 25 54.08,62 04 09.4,20160729,0.056962848,-21.18973317,0.061503556,0.925323584,0.144831249,-0.427936356,-0.421507227,0.057134842,,H,1.95,0.67,1.822395709
J022704.07,G133.948+1.065,02 27 04.08,61 52 26.1,20160913,0.065525584,-46.82904976,0.092993233,4.379249074,0.218984517,-0.429908627,-2.00404753,0.086784947,,H,1.96,0.04,4.322641168
W3OH,G133.949+1.065,02 27 04.69,61 52 25.5,20160805,0.045642376,-46.70413184,0.059094405,3.841399796,0.139158079,-0.442236038,-1.808322347,0.056730823,,,1.96,0.04,4.3085187
J022529.45,G133.984+0.445,02 25 29.45,61 16 54.5,20160730,0.043261569,-47.4452263,0.079084977,1.894504363,0.186232744,-0.216481407,-0.436564505,0.037163678,,,1.96,0.04,4.393510136
J022524.25,G133.986+0.410,02 25 24.25,61 14 56.5,20160730,0.039732669,-47.79071918,0.078018173,2.141980827,0.183720588,-0.218285614,-0.497706031,0.036968638,,,1.96,0.04,4.433254154
J022536.75,G134.017+0.401,02 25 36.76,61 13 46.3,20160730,0.037854943,-48.23831879,0.072027118,2.676296859,0.169612593,-0.277540839,-0.790666598,0.043396548,,,1.96,0.04,4.486437429
J022543.43,G134.047+0.358,02 25 43.43,61 10 42.2,20160730,0.032853067,-51.45871287,0.115763078,1.040447123,0.275569919,-0.092587644,-0.10254282,0.023664074,,,1.96,0.04,4.870224067
J022543.43,G134.047+0.358,02 25 43.43,61 10 42.2,20160730,0.032853067,-48.53939574,0.050618668,2.202018774,0.123975654,-0.305307385,-0.715633294,0.034008271,,,1.96,0.04,4.52291618
J022803.67,G134.199+0.745,02 28 03.67,61 29 05.1,20160730,0.054908399,-48.87107458,0.047847684,3.440415777,0.112673812,-0.624734736,-2.287909252,0.064890264,,,1.96,0.04,4.569976818
J022808.84,G134.219+0.720,02 28 08.84,61 27 16.3,20160730,0.037448496,-48.46837185,0.025478278,3.142639042,0.05999736,-0.792321092,-2.650500735,0.043821813,Y,H,1.96,0.04,4.523802727
J022803.16,G134.239+0.639,02 28 03.17,61 22 17.4,20160730,0.037785575,-48.2645189,0.051950881,3.095483794,0.122336198,-0.36767131,-1.211491825,0.041464508,Y,H,1.96,0.04,4.500870861
J022113.33,G134.283-1.891,02 21 13.33,58 59 14.1,20160730,0.02992622,-48.81959658,0.077874016,2.225216469,0.183381122,-0.181500176,-0.429913938,0.030682147,,,2.39,0.11,4.572171722
J024416.55,G136.362+0.678,02 44 16.55,60 34 25.4,20160819,0.043720383,-13.86058308,0.027999151,1.100123755,0.065933621,-0.442838914,-0.518584497,0.026915821,,,1.63,0.77,1.227823928
J024710.05,G136.474+1.267,02 47 10.06,61 03 32.1,20160819,0.038142703,-35.20687254,0.076061705,2.874683101,0.179113416,-0.242168268,-0.741036195,0.039985862,,,1.96,0.04,3.165809003
J024728.06,G136.533+1.228,02 47 28.07,60 59 52.7,20160819,0.041525669,-34.85891002,0.045041367,2.625541591,0.106065372,-0.431691681,-1.206492961,0.042209482,,,1.96,0.04,3.131975209
J024825.50,G136.672+1.207,02 48 25.51,60 55 09.5,20160819,0.040871356,-34.90146856,0.071383141,2.17459485,0.168096129,-0.232240756,-0.537587301,0.035987557,,,1.96,0.04,3.140747868
J024939.26,G136.859+1.165,02 49 39.27,60 47 56.9,20160803,0.032999389,-42.50947399,0.09828241,3.183912272,0.232514296,-0.196613722,-0.666357251,0.04201366,Y,,1.96,0.04,3.971815413
J024939.26,G136.859+1.165,02 49 39.27,60 47 56.9,20160803,0.032999389,-37.16350426,0.100003717,1.731090961,0.236082702,-0.14261594,-0.262796858,0.030998593,,,1.96,0.04,3.383232521
J024950.97,G136.915+1.105,02 49 50.97,60 43 14.7,20160803,0.03442451,-40.86261502,0.052024397,1.966201345,0.122509315,-0.294952071,-0.617321849,0.033310168,,,1.96,0.04,3.788286253
J024944.04,G136.918+1.067,02 49 44.04,60 41 07.3,20160803,0.035235327,-41.30171514,0.061513805,2.397514156,0.144855386,-0.254349815,-0.649119739,0.033964904,,H,1.96,0.04,3.837574945
J025011.32,G136.969+1.089,02 50 11.33,60 40 58.6,20160804,0.052721392,-41.0760937,0.067991022,1.911709191,0.160108217,-0.30189776,-0.614347264,0.044560295,,,1.96,0.04,3.814747145
J030132.27,G138.297+1.556,03 01 32.28,60 29 13.5,20160806,0.039155986,-38.03884077,0.096807963,2.415601493,0.227967608,-0.173137844,-0.445194206,0.03638582,,H,1.96,0.04,3.540891229
J030148.51,G138.327+1.570,03 01 48.52,60 29 06.0,20160806,0.036539789,-38.14601171,0.088136587,2.424772039,0.207547874,-0.190531611,-0.491779211,0.036455084,,H,1.96,0.04,3.554299699
J033728.36,G140.476+6.040,03 37 28.40,63 06 29.9,20160402,0.047753554,-16.89788152,0.080121229,2.400475202,0.188672963,-0.277543667,-0.709186984,0.048273293,,,1.51,0.68,1.532125429
J033931.91,G140.999+5.733,03 39 31.90,62 33 02.5,20160402,0.054594383,-11.84458979,0.049621036,1.608026669,0.116849778,-0.489904503,-0.838565303,0.052773004,,,0.56,0.12,1.099581821
J032728.62,G141.918+1.902,03 27 28.62,58 53 48.1,20160807,0.031868,-12.6652826,0.055652299,2.020693399,0.13105246,-0.230822451,-0.496490201,0.027885079,,,1.41,0.82,1.168995645
J032732.40,G141.971+1.838,03 27 32.40,58 48 50.3,20160807,0.030662492,-12.69009863,0.036303408,2.062151566,0.085488847,-0.34774878,-0.76334068,0.027405202,,,1.4,0.82,1.171611993
J032724.78,G141.978+1.799,03 27 24.79,58 46 42.7,20160807,0.031730317,-12.73312033,0.045487097,2.800183151,0.107114998,-0.415294181,-1.237868451,0.041008328,,,1.4,0.81,1.1753212
J032748.81,G141.994+1.868,03 27 48.81,58 49 34.1,20160807,0.035136919,-12.70301877,0.081788456,2.913069012,0.192599023,-0.23056472,-0.714950276,0.040936555,,,1.4,0.82,1.172996149
J032728.96,G142.007+1.773,03 27 28.97,58 44 24.9,20160807,0.040793464,-12.61158182,0.035163194,2.559174487,0.082803821,-0.570292481,-1.553566163,0.043531701,,,1.5,0.77,1.165190643
J032749.01,G142.025+1.823,03 27 49.02,58 46 19.1,20160807,0.041433863,-12.67160288,0.053969494,2.590450182,0.127089717,-0.363055631,-1.001107307,0.042535612,,,1.5,0.77,1.170583947
J032354.86,G143.764-1.742,03 23 54.86,54 50 28.6,20160816,0.026543997,-32.20502038,0.098147534,2.037688078,0.231122086,-0.110580077,-0.239853909,0.023560413,,,2.08,0.25,3.178695198
J032629.63,G144.160-1.665,03 26 29.64,54 41 11.5,20160816,0.030016644,-23.6661622,0.063582767,1.620290351,0.149727469,-0.195736565,-0.337595788,0.027015618,,,2.06,0.32,2.253743023
J034255.59,G146.219-0.451,03 42 55.59,54 28 32.7,20160814,0.048182569,-10.3784082,0.07485352,1.272076687,0.177299789,-0.313683118,-0.424753191,0.053375699,,,0.52,0.13,1.020939313
J034255.59,G146.219-0.451,03 42 55.59,54 28 32.7,20160814,0.048182569,-8.857382751,0.135159132,1.093345845,0.302639234,-0.160781442,-0.187122362,0.051181508,,,0.45,1.82,0.885746525
J035531.31,G148.085+0.167,03 55 31.31,53 47 46.7,20160816,0.033972908,-32.93390176,0.100498893,2.230199969,0.23665917,-0.158012887,-0.375118535,0.034473484,,,2.04,0.14,3.61981657
J035529.67,G148.109+0.132,03 55 29.67,53 45 15.5,20160816,0.041127574,-33.17825931,0.084527192,2.141371056,0.199048313,-0.191077565,-0.435545806,0.035060609,,,2.04,0.14,3.656435489
